STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2019,,83.589,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2019,,44.884,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2019,,17.578,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2019,,55.036,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2019,,9.247,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2019,,28.45,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2019,,18.759,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2019,,25.028,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2019,,13.663,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2019,,45.57,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2019,,8.827,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2019,,30.733,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2019,,18.681,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2003,,17.478,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,12.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,18.586,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,10.505,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2003,,2.027,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,16.852,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2003,,0.047,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,27.197,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,46.797,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,16.605,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,10.363,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2003,,4.059,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,16.134,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2003,,10.251,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,16.448,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2003,,2.387,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,17.25,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,4.398,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,25.81,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,18.172,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2003,,0.654,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2003,,20.751,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,0.979,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2001,,16.182,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2001,,4.075,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2001,,19.362,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2001,,16.83,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,12.211,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,0.653,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2001,,16.901,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2001,,15.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,1.598,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,4.192,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,4.573,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,3.073,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,8.533,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2001,,7.835,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,4.581,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,2.299,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2001,,1.18,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2001,,18.477,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2022,,47.689,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2022,,34.222,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2022,,37.651,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2022,,44.832,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2022,,9.738,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2022,,20.967,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2022,,30.508,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2022,,15.659,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2022,,8.595,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2022,,25.77,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2022,,44.873,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2022,,4.981,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2022,,14.475,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2022,,83.589,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2022,,44.885,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2022,,14.015,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2022,,31.954,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,15.325,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,10.063,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2002,,17.478,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,18.586,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2002,,2.027,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HRV,Croatia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,10.432,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2002,,0.047,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BGR,Bulgaria,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,16.825,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,25.925,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,40.252,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,15.327,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2002,,4.059,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,10.15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,16.105,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2002,,12.755,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2002,,29.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2002,,22.8,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2002,,4.275,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2000,,27.126,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2000,,22.783,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2000,,4.112,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2000,,0.978,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2000,,16.143,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2000,,4.047,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2000,,16.658,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2000,,16.828,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2000,,12.211,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2000,,0.653,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2000,,13.981,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2000,,22.882,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2000,,16.073,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2000,,29.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2007,,8.045,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MLT,Malta,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2007,,3.101,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2007,,5.597,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2007,,29.531,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2007,,8.564,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CYP,Cyprus,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2007,,16.346,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2007,,6.162,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2007,,2.643,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2007,,25.635,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2007,,21.678,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2007,,12.821,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2007,,57.46,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,PROTECTEDAREA,Protected areas,MARINE,Marine,PC_WATER,% of Exclusive Economic Zones,A,Annual,2007,,25.544,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2007,,7.682,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ROU,Romania,PROTECTEDAREA,Protected areas,TERREST,Terrestrial,PC_LANDAREA,% of total land area,A,Annual,2007,,17.752,,A,,,,,,,
